C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/266;dataset/CatIT/266;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/267;dataset/CatIT/267;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/268;dataset/CatIT/268;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/269;dataset/CatIT/269;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/270;dataset/CatIT/270;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/271;dataset/CatIT/271;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/272;dataset/CatIT/272;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/273;dataset/CatIT/273;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/274;dataset/CatIT/274;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/275;dataset/CatIT/275;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/276;dataset/CatIT/276;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/277;dataset/CatIT/277;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/278;dataset/CatIT/278;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/279;dataset/CatIT/279;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/280;dataset/CatIT/280;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/281;dataset/CatIT/281;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/282;dataset/CatIT/282;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/283;dataset/CatIT/283;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/284;dataset/CatIT/284;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/285;dataset/CatIT/285;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/286;dataset/CatIT/286;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/287;dataset/CatIT/287;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/288;dataset/CatIT/288;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/289;dataset/CatIT/289;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/290;dataset/CatIT/290;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/291;dataset/CatIT/291;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/292;dataset/CatIT/292;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/293;dataset/CatIT/293;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/294;dataset/CatIT/294;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/295;dataset/CatIT/295;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/296;dataset/CatIT/296;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/297;dataset/CatIT/297;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/298;dataset/CatIT/298;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/299;dataset/CatIT/299;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/300;dataset/CatIT/300;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/301;dataset/CatIT/301;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/302;dataset/CatIT/302;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/303;dataset/CatIT/303;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/304;dataset/CatIT/304;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/305;dataset/CatIT/305;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/306;dataset/CatIT/306;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/307;dataset/CatIT/307;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/308;dataset/CatIT/308;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/309;dataset/CatIT/309;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/310;dataset/CatIT/310;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/311;dataset/CatIT/311;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/312;dataset/CatIT/312;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/313;dataset/CatIT/313;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/314;dataset/CatIT/314;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/315;dataset/CatIT/315;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/316;dataset/CatIT/316;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/317;dataset/CatIT/317;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/318;dataset/CatIT/318;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/319;dataset/CatIT/319;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/320;dataset/CatIT/320;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/321;dataset/CatIT/321;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/322;dataset/CatIT/322;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/323;dataset/CatIT/323;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/324;dataset/CatIT/324;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/325;dataset/CatIT/325;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/326;dataset/CatIT/326;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/327;dataset/CatIT/327;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/328;dataset/CatIT/328;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/329;dataset/CatIT/329;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/330;dataset/CatIT/330;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/331;dataset/CatIT/331;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/332;dataset/CatIT/332;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/333;dataset/CatIT/333;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/334;dataset/CatIT/334;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/335;dataset/CatIT/335;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/336;dataset/CatIT/336;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/337;dataset/CatIT/337;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/338;dataset/CatIT/338;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/339;dataset/CatIT/339;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/340;dataset/CatIT/340;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/341;dataset/CatIT/341;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/342;dataset/CatIT/342;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/343;dataset/CatIT/343;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/344;dataset/CatIT/344;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/345;dataset/CatIT/345;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/346;dataset/CatIT/346;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/347;dataset/CatIT/347;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/348;dataset/CatIT/348;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/349;dataset/CatIT/349;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/350;dataset/CatIT/350;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/351;dataset/CatIT/351;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/352;dataset/CatIT/352;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/353;dataset/CatIT/353;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/354;dataset/CatIT/354;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/355;dataset/CatIT/355;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/356;dataset/CatIT/356;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/357;dataset/CatIT/357;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/358;dataset/CatIT/358;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/359;dataset/CatIT/359;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/360;dataset/CatIT/360;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/361;dataset/CatIT/361;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/362;dataset/CatIT/362;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/363;dataset/CatIT/363;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/364;dataset/CatIT/364;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/365;dataset/CatIT/365;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/366;dataset/CatIT/366;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/367;dataset/CatIT/367;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/368;dataset/CatIT/368;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/369;dataset/CatIT/369;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/370;dataset/CatIT/370;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/371;dataset/CatIT/371;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/372;dataset/CatIT/372;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/373;dataset/CatIT/373;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/374;dataset/CatIT/374;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/375;dataset/CatIT/375;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/376;dataset/CatIT/376;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/377;dataset/CatIT/377;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/378;dataset/CatIT/378;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/379;dataset/CatIT/379;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/380;dataset/CatIT/380;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/381;dataset/CatIT/381;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/382;dataset/CatIT/382;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/383;dataset/CatIT/383;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/384;dataset/CatIT/384;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/385;dataset/CatIT/385;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/386;dataset/CatIT/386;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/387;dataset/CatIT/387;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/388;dataset/CatIT/388;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/389;dataset/CatIT/389;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/390;dataset/CatIT/390;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/391;dataset/CatIT/391;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/392;dataset/CatIT/392;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/393;dataset/CatIT/393;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/394;dataset/CatIT/394;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/395;dataset/CatIT/395;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/396;dataset/CatIT/396;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/397;dataset/CatIT/397;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/398;dataset/CatIT/398;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/399;dataset/CatIT/399;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/400;dataset/CatIT/400;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/401;dataset/CatIT/401;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/402;dataset/CatIT/402;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/403;dataset/CatIT/403;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/404;dataset/CatIT/404;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/405;dataset/CatIT/405;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/406;dataset/CatIT/406;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/407;dataset/CatIT/407;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/408;dataset/CatIT/408;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/409;dataset/CatIT/409;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/410;dataset/CatIT/410;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/411;dataset/CatIT/411;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/412;dataset/CatIT/412;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/413;dataset/CatIT/413;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/414;dataset/CatIT/414;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/415;dataset/CatIT/415;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/416;dataset/CatIT/416;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/417;dataset/CatIT/417;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/418;dataset/CatIT/418;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/419;dataset/CatIT/419;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/420;dataset/CatIT/420;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/421;dataset/CatIT/421;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/422;dataset/CatIT/422;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/423;dataset/CatIT/423;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/424;dataset/CatIT/424;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/425;dataset/CatIT/425;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/426;dataset/CatIT/426;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/427;dataset/CatIT/427;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/428;dataset/CatIT/428;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/429;dataset/CatIT/429;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/430;dataset/CatIT/430;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/431;dataset/CatIT/431;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/432;dataset/CatIT/432;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/433;dataset/CatIT/433;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/434;dataset/CatIT/434;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/435;dataset/CatIT/435;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/436;dataset/CatIT/436;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/437;dataset/CatIT/437;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/438;dataset/CatIT/438;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/439;dataset/CatIT/439;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/440;dataset/CatIT/440;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/441;dataset/CatIT/441;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/442;dataset/CatIT/442;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/443;dataset/CatIT/443;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/444;dataset/CatIT/444;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/445;dataset/CatIT/445;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/446;dataset/CatIT/446;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/447;dataset/CatIT/447;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/448;dataset/CatIT/448;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/449;dataset/CatIT/449;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/450;dataset/CatIT/450;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/451;dataset/CatIT/451;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/452;dataset/CatIT/452;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/453;dataset/CatIT/453;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/454;dataset/CatIT/454;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/455;dataset/CatIT/455;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/456;dataset/CatIT/456;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/457;dataset/CatIT/457;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/458;dataset/CatIT/458;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/459;dataset/CatIT/459;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/460;dataset/CatIT/460;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/461;dataset/CatIT/461;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/462;dataset/CatIT/462;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/463;dataset/CatIT/463;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/464;dataset/CatIT/464;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/465;dataset/CatIT/465;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/466;dataset/CatIT/466;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/467;dataset/CatIT/467;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/468;dataset/CatIT/468;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/469;dataset/CatIT/469;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/470;dataset/CatIT/470;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/471;dataset/CatIT/471;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/472;dataset/CatIT/472;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/473;dataset/CatIT/473;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/474;dataset/CatIT/474;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/475;dataset/CatIT/475;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/476;dataset/CatIT/476;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/477;dataset/CatIT/477;cat
